name,title,male,culture,mother,father,heir,spouse,book1,book2,book3,book4,book5,isAliveMother,isAliveFather,isAliveHeir,isAliveSpouse,isMarried,isNoble,age,numDeadRelations,boolDeadRelations,isPopular,popularity,isAlive,isACommander,inHouseOfWarLead,houseSworeAllegiance,inHouseOfAllegnc
Osney Kettleblack,Ser,1,unknown,unknown,unknown,unknown,unknown,0,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.123745819397993,1,0,0,1,0
Orys Baratheon,Storm's End,1,unknown,unknown,unknown,unknown,Argella Durrandon,1,0,0,0,0,-1.0,-1.0,-1.0,1.0,1,1,37.0,5,1,1,0.48829431438127,0,0,1,1,1
Osmund Kettleblack,Ser,1,unknown,unknown,unknown,unknown,unknown,0,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.170568561872909,1,0,0,1,0
Othell Yarwyck,First Builder,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0635451505016722,1,0,0,1,0
Oswell Whent,Ser,1,Rivermen,unknown,unknown,unknown,unknown,1,0,1,0,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,1,1,0,0.0802675585284281,0,0,0,1,0
Otto Hightower,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,1,0.371237458193979,0,0,0,1,0
Patchface,unknown,1,unknown,unknown,unknown,unknown,unknown,0,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.107023411371237,1,0,0,1,0
Paxter Redwyne,Arbor,1,unknown,unknown,unknown,unknown,Mina Tyrell,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,1,37.0,0,0,1,0.511705685618729,1,0,0,1,0
Pearse Caron,Nightsong,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0133779264214046,1,0,0,1,0
Petyr Frey,unknown,1,unknown,unknown,unknown,unknown,Mylenda Caron,0,1,1,1,0,-1.0,-1.0,-1.0,1.0,1,0,19.0,0,0,0,0.177257525083612,0,0,1,1,0
Pia,unknown,0,unknown,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0468227424749163,1,0,0,1,0
Podrick Payne,unknown,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,19.0,0,0,0,0.290969899665551,1,0,0,1,0
Preston Greenfield,Ser,1,Westermen,unknown,unknown,unknown,unknown,1,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0936454849498327,0,0,0,1,0
Polliver,Castellan of Harrenhal,1,unknown,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0769230769230769,0,0,0,1,0
Pyat Pree,Warlock,0,unknown,unknown,unknown,unknown,unknown,0,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0969899665551839,1,0,0,0,0
Pylos,Maester,1,unknown,unknown,unknown,unknown,unknown,0,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,32.0,0,0,0,0.0568561872909698,1,0,0,0,0
Pycelle,Grand Maester,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,84.0,0,0,1,0.638795986622073,0,0,1,1,1
Qhorin Halfhand,unknown,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.210702341137123,0,0,0,1,0
Qotho,Bloodrider,1,Dothraki,unknown,unknown,unknown,unknown,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0635451505016722,0,0,0,0,0
Quentyn Martell,Ser,1,Dornishmen,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,19.0,0,0,1,0.551839464882943,0,0,0,1,1
Ralf Stonehouse,Red Jester,1,Ironborn,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0334448160535117,1,0,0,1,0
Ramsay Snow,Lord of the Hornwood,1,Northmen,unknown,unknown,unknown,Donella Hornwood,0,1,1,1,1,-1.0,-1.0,-1.0,0.0,1,1,23.0,1,1,1,0.461538461538461,1,1,0,0,0
Randyll Tarly,Horn Hill,1,unknown,unknown,unknown,unknown,Melessa Florent,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,1,37.0,0,0,1,0.618729096989966,1,1,0,1,0
Raymun Fossoway,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.040133779264214,1,0,0,1,0
Raymun Darry,Darry,1,unknown,unknown,unknown,unknown,unknown,1,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0769230769230769,0,0,1,1,0
Ravella Swann,Acorn Hall,0,unknown,unknown,unknown,unknown,Theomar Smallwood,0,0,1,1,0,-1.0,-1.0,-1.0,1.0,1,1,37.0,0,0,0,0.060200668896321,1,0,0,1,0
Small Paul,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0267558528428093,0,0,0,1,0
Tristifer Botley,Lordsport,1,Ironborn,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.120401337792642,1,0,0,1,0
Styr,Magnar of Thenn,1,Free Folk,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.140468227424749,0,0,0,1,0
Rat Cook,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,0,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0568561872909698,1,0,0,1,0
Prendahl na Ghezn,unknown,1,Ghiscari,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.040133779264214,0,0,0,1,0
Ulmer,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0535117056856187,1,0,0,1,0
Oznak zo Pahl,unknown,1,Meereen,unknown,unknown,unknown,unknown,0,0,1,0,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0568561872909698,0,0,0,0,0
Aegon Blackfyre,unknown,1,Valyrian,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,12.0,2,1,0,0.0836120401337792,0,0,0,0,0
Addam Velaryon,Ser,1,Valyrian,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,16.0,0,0,0,0.107023411371237,0,0,0,1,0
Aegon V Targaryen,unknown,1,unknown,Dyanna Dayne,Maekar I Targaryen,Duncan Targaryen,unknown,0,0,0,0,0,1.0,0.0,0.0,-1.0,0,0,37.0,7,1,1,0.695652173913043,0,0,0,0,0
Aemon Blackfyre,unknown,1,Valyrian,unknown,unknown,unknown,unknown,0,0,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,12.0,2,1,0,0.0869565217391304,0,0,0,0,0
Aeron Greyjoy,Golden Storm,1,Ironmen,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,36.0,4,1,1,0.45819397993311,1,0,1,1,1
Alfyn,unknown,1,Free Folk,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0,0,0,0,0,0
Alannys Harlaw,Iron Islands,0,Ironborn,unknown,unknown,unknown,Balon Greyjoy,1,1,0,1,1,-1.0,-1.0,-1.0,0.0,1,1,37.0,0,0,0,0.237458193979933,1,0,1,1,1
Alayaya,unknown,0,unknown,unknown,unknown,unknown,unknown,0,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,23.0,0,0,0,0.0769230769230769,1,0,0,0,0
Alyn,unknown,1,unknown,unknown,unknown,unknown,unknown,1,1,1,0,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0735785953177257,0,0,1,1,1
Alliser Thorne,Ser,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.23076923076923,1,0,0,1,0
Alester Florent,Brightwater,1,unknown,unknown,unknown,unknown,Melara Crane,0,1,1,0,1,-1.0,-1.0,-1.0,1.0,1,1,37.0,0,0,0,0.327759197324414,0,0,0,1,0
Alysane Mormont,unknown,0,Northmen,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,0,32.0,0,0,0,0.0702341137123745,1,0,1,1,0
Alerie Hightower,Highgarden,0,unknown,unknown,unknown,unknown,Mace Tyrell,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,1,48.0,0,0,0,0.227424749163879,1,0,0,1,0
Anguy,unknown,1,unknown,unknown,unknown,unknown,unknown,1,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.130434782608695,1,0,0,0,0
Andrik,Lord of Southshield,1,Ironborn,unknown,unknown,unknown,unknown,0,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0434782608695652,1,0,0,1,0
Amory Lorch,Ser,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.277591973244147,0,1,0,1,0
Archibald Yronwood,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.140468227424749,1,0,0,1,0
Arlan of Pennytree,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,60.0,0,0,0,0.103678929765886,0,0,0,0,0
Areo Hotah,Sunspear,1,Norvos,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,48.0,0,0,0,0.25752508361204,1,0,0,1,1
Arwyn Oakheart,Old Oak,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0367892976588628,1,0,0,1,0
Arthur Dayne,Ser,1,Dornishmen,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.153846153846153,0,0,0,0,0
Arys Oakheart,Ser,1,Reach,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,1,0.34448160535117,0,0,0,1,0
Ashara Dayne,unknown,0,unknown,unknown,unknown,unknown,unknown,1,1,1,0,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0936454849498327,0,0,0,0,0
Aron Santagar,Ser,1,Dornish,unknown,unknown,unknown,unknown,1,1,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0668896321070234,0,0,0,1,0
Asha Greyjoy,Black Wind,0,Ironborn,unknown,unknown,unknown,Erik Ironmaker,1,1,0,1,1,-1.0,-1.0,-1.0,1.0,1,1,30.0,0,0,1,0.709030100334448,1,1,1,1,1
Azor Ahai,unknown,0,Asshai,unknown,unknown,unknown,Nissa Nissa,0,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,0,37.0,0,0,0,0.11705685618729,1,0,0,0,0
Bael the Bard,King-Beyond-the-Wall,1,Free folk,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0,1,0,0,0,0
Baelor Blacktyde,Blacktyde,1,Ironborn,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.060200668896321,0,0,0,0,0
Balon Greyjoy,unknown,1,unknown,unknown,Quellon Greyjoy,Theon Greyjoy,unknown,0,0,0,0,0,-1.0,0.0,1.0,-1.0,0,0,37.0,4,1,1,0.739130434782608,0,0,0,0,0
Ballabar,Maester,1,unknown,unknown,unknown,unknown,unknown,0,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0301003344481605,1,0,0,1,0
Baelor I Targaryen,unknown,1,unknown,Daenaera Velaryon,Aegon III Targaryen,unknown,unknown,0,0,0,0,0,1.0,0.0,-1.0,-1.0,0,0,37.0,9,1,1,0.501672240802675,0,0,0,0,0
Balon Swann,Ser,1,Stormlander,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.311036789297658,1,0,0,1,0
Barba Bracken,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,0,100.0,0,0,0,0.0501672240802675,0,0,1,1,0
Barristan Selmy,Ser,1,Westeros,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,69.0,0,0,1,1.0,1,0,0,1,0
Barbrey Dustin,Barrowton,0,Northmen,unknown,unknown,unknown,Willam Dustin,0,0,0,1,1,-1.0,-1.0,-1.0,0.0,1,1,37.0,0,0,0,0.163879598662207,1,0,0,1,0
Bellegere Otherys,unknown,0,Braavosi,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.040133779264214,1,0,0,0,0
Beardless Dick,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.020066889632107,1,0,0,0,0
Belwas,unknown,1,Meereenese,unknown,unknown,unknown,unknown,0,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.1438127090301,1,0,0,1,1
Benjen Stark,First Ranger,1,Northmen,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,38.0,5,1,1,0.40133779264214,1,0,1,1,1
Bethany Bracken,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,22.0,0,0,0,0.0301003344481605,0,0,1,1,0
Beric Dondarrion,Lord of Blackhaven,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,23.0,0,0,1,0.434782608695652,0,1,0,0,0
Biter,unknown,1,unknown,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.127090301003344,0,0,0,0,0
Bluetooth,unknown,1,Ironborn,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0133779264214046,1,0,1,1,1
Brandon Norrey,The NorreyLord Norrey,1,Northern mountain clans,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0301003344481605,1,0,0,1,0
Bowen Marsh,Lord Steward,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.254180602006688,1,0,0,1,0
Bonifer Hasty,Ser,1,unknown,unknown,unknown,unknown,unknown,0,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0535117056856187,1,0,0,1,0
Bran the Builder,King of Winter,0,First Men,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0903010033444816,1,0,1,1,1
Brynden Rivers,Ser,1,Valyrian,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,1,77.0,4,1,1,0.605351170568561,0,0,0,1,1
Brynden Tully,Ser,1,Rivermen,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,63.0,5,1,1,0.341137123745819,1,1,1,1,1
Caleotte,Maester,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.040133779264214,1,0,0,1,1
Cassella Vaith,Vaith,0,Dornishmen,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0100334448160535,1,0,0,0,0
Cellador,Septon,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0334448160535117,1,0,0,1,0
Chella,unknown,0,Vale mountain clans,unknown,unknown,unknown,unknown,1,1,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0367892976588628,1,0,0,1,0
Cletus Yronwood,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0702341137123745,0,0,0,1,0
Colemon,Maester,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0668896321070234,1,0,0,1,1
Corlys Velaryon,Lord of the Tides,1,Valyrian,unknown,unknown,unknown,Rhaenys Targaryen,0,0,0,0,0,-1.0,-1.0,-1.0,0.0,1,1,79.0,0,0,1,0.525083612040133,0,0,0,1,0
Criston Cole,Ser,1,Stormlands,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,48.0,0,0,1,0.505016722408026,0,0,0,0,0
Daemon I Blackfyre,Ser,1,Valyrian,unknown,unknown,unknown,Rohanne of Tyrosh,0,0,0,0,0,-1.0,-1.0,-1.0,1.0,1,1,26.0,0,0,0,0.0,0,0,0,0,0
Daemon Targaryen,Commander of the City Watch,1,Valyrian,unknown,unknown,unknown,Rhea Royce,0,0,0,0,0,-1.0,-1.0,-1.0,0.0,1,1,49.0,5,1,1,0.668896321070234,0,0,0,1,1
Daenerys Targaryen,Andals,0,Valyrian,unknown,unknown,unknown,Drogo,1,1,1,1,1,-1.0,-1.0,-1.0,0.0,1,1,21.0,15,1,1,1.0,1,0,0,1,1
Danny Flint,unknown,0,Northmen,unknown,unknown,unknown,unknown,0,0,1,0,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0234113712374581,1,0,0,0,0
Daven Lannister,Ser,1,Westerman,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,32.0,0,0,0,0.207357859531772,1,1,1,1,1
Dick Crabb,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0702341137123745,0,0,0,0,0
Donal Noye,unknown,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,56.0,0,0,0,0.140468227424749,0,1,1,1,1
Domeric Bolton,unknown,1,Northmen,unknown,unknown,unknown,unknown,0,1,0,1,1,-1.0,-1.0,-1.0,-1.0,0,0,18.0,0,0,0,0.0903010033444816,0,0,1,1,0
Davos Seaworth,Ser,1,Westeros,unknown,unknown,unknown,Marya Seaworth,0,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,1,45.0,1,1,1,0.969899665551839,1,1,0,1,0
Doreah,unknown,0,Lysene,unknown,unknown,unknown,unknown,1,1,0,0,1,-1.0,-1.0,-1.0,-1.0,0,0,25.0,0,0,0,0.110367892976588,0,0,0,1,1
Dorea Sand,unknown,0,Dornishmen,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,0,14.0,1,1,0,0.103678929765886,1,0,0,1,1
Dywen,unknown,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0936454849498327,1,0,0,1,0
Eddard Karstark,unknown,1,Northmen,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0735785953177257,0,0,1,1,0
Eddard Stark,Winterfell,1,Northmen,unknown,unknown,unknown,Catelyn Tully,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,1,36.0,6,1,1,1.0,0,0,1,1,1
Elia Sand,unknown,0,Dornishmen,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,20.0,1,1,0,0.11705685618729,1,0,0,1,1
Edmure Tully,Ser,1,Rivermen,unknown,unknown,unknown,Roslin Frey,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,1,38.0,8,1,1,0.655518394648829,1,1,1,1,1
Elia Martell,Princess,0,unknown,unknown,unknown,unknown,Rhaegar Targaryen,1,1,1,1,1,-1.0,-1.0,-1.0,0.0,1,1,27.0,7,1,1,0.441471571906354,0,0,0,0,0
Emmon Cuy,Ser,1,unknown,unknown,unknown,unknown,unknown,0,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0367892976588628,0,0,0,1,0
Eleyna Westerling,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,1,1,0,-1.0,-1.0,-1.0,-1.0,0,0,18.0,0,0,0,0.0468227424749163,1,0,0,1,0
Falena Stokeworth,Harrenhal,1,unknown,unknown,unknown,unknown,Lucas Lothston,0,0,0,0,0,-1.0,-1.0,-1.0,1.0,1,1,100.0,0,0,0,0.0234113712374581,0,0,0,1,0
Falia Flowers,unknown,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,0,24.0,0,0,0,0.0267558528428093,1,0,0,1,0
Eustace Osgrey,Knight,1,unknown,unknown,unknown,unknown,Rohanne Webber,0,0,0,0,0,-1.0,-1.0,-1.0,0.0,1,1,37.0,0,0,0,0.147157190635451,1,0,0,0,0
Farlen,unknown,1,unknown,unknown,unknown,unknown,unknown,1,1,1,0,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0568561872909698,0,0,1,1,1
Falyse Stokeworth,unknown,0,unknown,unknown,unknown,unknown,Balman Byrch,0,1,1,1,1,-1.0,-1.0,-1.0,0.0,1,0,35.0,1,1,0,0.100334448160535,0,0,0,1,0
Galazza Galare,Green Grace,0,Ghiscari,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,1,88.0,0,0,0,0.0903010033444816,1,0,0,0,0
Emmond,unknown,1,Ironborn,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0100334448160535,1,0,0,1,0
Garth Hightower,Ser,0,unknown,unknown,unknown,unknown,unknown,0,0,0,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0501672240802675,1,0,0,1,0
Gared,unknown,1,unknown,unknown,unknown,unknown,unknown,1,1,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,66.0,0,0,0,0.0936454849498327,0,0,0,1,0
Genna Lannister,Lady,0,unknown,unknown,unknown,unknown,Emmon Frey,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,1,60.0,0,0,0,0.217391304347826,1,0,0,0,0
Garlan Tyrell,Ser,1,unknown,unknown,unknown,unknown,Leonette Fossoway,1,1,1,1,1,-1.0,-1.0,-1.0,1.0,1,1,28.0,0,0,0,0.327759197324414,1,1,0,1,0
Gerion Lannister,unknown,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,36.0,0,0,0,0.140468227424749,0,0,1,1,1
Gevin Harlaw,unknown,0,Ironborn,unknown,unknown,unknown,unknown,0,1,1,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0167224080267558,0,0,0,1,0
Gerold Dayne,Ser,1,Dorne,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,1,35.0,0,0,0,0.107023411371237,1,0,0,1,0
Godry Farring,Ser,1,unknown,unknown,unknown,unknown,unknown,0,0,0,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0635451505016722,1,0,0,1,0
Gorold Goodbrother,Lord of Hammerhorn,1,Ironborn,unknown,unknown,unknown,unknown,0,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0802675585284281,1,0,0,1,0
Grenn,unknown,1,Westeros,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,24.0,0,0,0,0.204013377926421,1,0,0,1,0
Grey Worm,unknown,1,unknown,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.140468227424749,1,0,0,1,0
Greenbeard,unknown,1,Tyroshi,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0367892976588628,1,0,0,0,0
Groleo,[1],0,Pentoshi,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.110367892976588,0,0,0,1,1
Grunt,unknown,1,Northmen,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0267558528428093,1,0,1,1,0
Gregor Clegane,Ser,1,unknown,unknown,unknown,unknown,unknown,1,1,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,35.0,1,1,1,0.836120401337792,0,1,0,1,0
Gylbert Farwynd,Lonely Light,1,Ironborn,unknown,unknown,unknown,unknown,0,0,1,1,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.040133779264214,1,0,0,1,0
Guyard Morrigen,Ser,1,unknown,unknown,unknown,unknown,unknown,0,1,0,0,1,-1.0,-1.0,-1.0,-1.0,0,1,21.0,0,0,0,0.0635451505016722,0,1,0,1,0
Hallyne,LordWisdom,1,unknown,unknown,unknown,unknown,unknown,0,1,1,1,0,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0869565217391304,1,0,0,1,0
Haggo,Bloodrider,1,Dothraki,unknown,unknown,unknown,unknown,1,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0334448160535117,0,0,0,0,0
Hazzea,unknown,0,Ghiscari,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,0,5.0,0,0,0,0.0434782608695652,0,0,0,0,0
Hizdahr zo Loraq,unknown,1,Ghiscari,unknown,unknown,unknown,unknown,0,0,0,0,0,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,1,0.444816053511705,1,0,0,0,0
Harma,unknown,0,Wildlings,unknown,unknown,unknown,unknown,0,1,1,0,1,-1.0,-1.0,-1.0,-1.0,0,0,37.0,0,0,0,0.0535117056856187,0,0,0,0,0
Harry Strickland,Captain-General,1,unknown,unknown,unknown,unknown,unknown,0,0,0,0,1,-1.0,-1.0,-1.0,-1.0,0,1,37.0,0,0,0,0.0769230769230769,1,0,0,0,0
